1982/10/6,404
1982/10/7,418.5
1982/10/8,433
1982/10/11,430
1982/10/12,441.3
1982/10/13,428.8
1982/10/14,448
1982/10/15,432.5
1982/10/18,428.3
1982/10/19,441.5
1982/10/20,422
1982/10/21,432.5
1982/10/22,428
1982/10/25,418.6
1982/10/26,419.3
1982/10/27,417.8
1982/10/28,418.3
1982/10/29,423.3
1982/11/1,427.3
1982/11/2,431
1982/11/3,427.5
1982/11/4,424.8
1982/11/5,417.5
1982/11/8,407.3
1982/11/9,409.3
1982/11/10,411
1982/11/11,401.3
1982/11/12,398
1982/11/15,403.3
1982/11/16,407.5
1982/11/17,412.5
1982/11/18,408.5
1982/11/19,417.6
1982/11/22,410.5
1982/11/23,406
1982/11/24,409.3
1982/11/25,410.5
1982/11/26,417.8
1982/11/29,434
1982/11/30,436
1982/12/1,440.3
1982/12/2,446.3
1982/12/3,441.3
1982/12/6,445.3
1982/12/7,454.5
1982/12/8,445
1982/12/9,437.5
1982/12/10,435.8
1982/12/13,438.8
1982/12/14,449.4
1982/12/15,437.5
1982/12/16,440.3
1982/12/17,437
1982/12/20,440.3
1982/12/21,442.3
1982/12/22,447.3
1982/12/23,445.8
1982/12/24,445.8
1982/12/27,445.8
1982/12/28,445.8
1982/12/29,460.5
1982/12/30,456.9
1982/12/31,456.9
1983/1/3,456.9
1983/1/4,449.5
1983/1/5,454
1983/1/6,454.5
1983/1/7,465
1983/1/10,474
1983/1/11,484.5
1983/1/12,480.5
1983/1/13,488.3
1983/1/14,483.3
1983/1/17,498.5
1983/1/18,485
1983/1/19,495.5
1983/1/20,487.3
1983/1/21,485
1983/1/24,476
1983/1/25,488.8
1983/1/26,486.5
1983/1/27,496.5
1983/1/28,493.8
1983/1/31,499.5
1983/2/1,508.5
1983/2/2,498.3
1983/2/3,503.5
1983/2/4,498.5
1983/2/7,490.3
1983/2/8,497.3
1983/2/9,492.3
1983/2/10,496
1983/2/11,504.5
1983/2/14,500.5
1983/2/15,509.3
1983/2/16,508.5
1983/2/17,504.8
1983/2/18,503.5
1983/2/21,504.5
1983/2/22,485.5
1983/2/23,470.3
1983/2/24,475
1983/2/25,464.8
1983/2/28,408.5
1983/3/1,414
1983/3/2,430
1983/3/3,429.5
1983/3/4,412.5
1983/3/7,420.8
1983/3/8,417.5
1983/3/9,426
1983/3/10,434.8
1983/3/11,420.5
1983/3/14,428.5
1983/3/15,434.5
1983/3/16,419
1983/3/17,416.5
1983/3/18,421.8
1983/3/21,414.5
1983/3/22,421.3
1983/3/23,410
1983/3/24,415.5
1983/3/25,411.8
1983/3/28,408.8
1983/3/29,412.8
1983/3/30,418
1983/3/31,414.8
1983/4/1,414.8
1983/4/4,414.8
1983/4/5,426.8
1983/4/6,428.5
1983/4/7,425.8
1983/4/8,421.3
1983/4/11,426.8
1983/4/12,432.8
1983/4/13,429.3
1983/4/14,435.5
1983/4/15,436.5
1983/4/18,443
1983/4/19,439.5
1983/4/20,433.8
1983/4/21,439.5
1983/4/22,437
1983/4/25,441.5
1983/4/26,435.5
1983/4/27,434.3
1983/4/28,428.5
1983/4/29,429.3
1983/5/2,429.3
1983/5/3,433.5
1983/5/4,432.8
1983/5/5,433.8
1983/5/6,431.3
1983/5/9,434
1983/5/10,443.8
1983/5/11,443
1983/5/12,439.8
1983/5/13,441.3
1983/5/16,436.3
1983/5/17,440.8
1983/5/18,442.8
1983/5/19,442.6
1983/5/20,438.8
1983/5/23,432.8
1983/5/24,436.8
1983/5/25,441.8
1983/5/26,440
1983/5/27,437.3
1983/5/30,437.3
1983/5/31,437.5
1983/6/1,410
1983/6/2,412.5
1983/6/3,411.5
1983/6/6,407.8
1983/6/7,400.3
1983/6/8,403
1983/6/9,407.8
1983/6/10,411.3
1983/6/13,413
1983/6/14,407.9
1983/6/15,408.3
1983/6/16,412.5
1983/6/17,415.5
1983/6/20,415.8
1983/6/21,414.8
1983/6/22,420.5
1983/6/23,420.5
1983/6/24,423.5
1983/6/27,419.5
1983/6/28,416
