Last updated 01-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Gold price - Key Currencies,,,,,,Gold price - Major consumer countries,,,,,,,,,,,,,Gold price - Major producer countries,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,National Currency Unit per troy ounce,,,,,,National Currency Unit per troy ounce,,,,,,,,,,,,,National Currency Unit per troy ounce,,,,
,,,,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,USD,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,EUR,RUB,USD,ZAR,CNY,CAD,AUD
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Name,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,2001/11/16,274.5,310.1,"33,692.1",192.1,436.5,454.5,"13,170.5","2,272.1",274.5,415.9,"1,029.5","2,919,307.5","1,008.2","12,212.5","4,133,283.8","1,170.3","352,458.0",310.1,"8,190.3",274.5,"2,625.0","2,272.1",436.5,526.6
,,,2001/11/19,273.6,311.2,"33,737.6",193.4,433.2,454.9,"13,119.1","2,264.6",273.6,400.3,"1,026.1","2,892,634.5","1,004.9","12,172.5","4,117,951.4","1,166.5","351,370.6",311.2,"8,180.6",273.6,"2,649.1","2,264.6",433.2,525.4
,,,2001/11/20,273.0,309.2,"33,474.6",192.6,434.5,450.3,"13,096.1","2,259.2",273.0,400.1,"1,023.6","2,875,527.7","1,002.6","12,114.9","4,110,353.3","1,164.1","350,194.8",309.2,"8,172.1",273.0,"2,652.3","2,259.2",434.5,525.5
,,,2001/11/21,272.8,311.3,"33,593.9",193.0,436.9,453.1,"13,088.9","2,257.9",272.8,410.6,"1,023.1","2,848,030.0","1,002.0","12,100.0","4,108,501.5","1,163.1","349,797.6",311.3,"8,168.3",272.8,"2,700.5","2,257.9",436.9,527.9
,,,2001/11/22,272.8,310.2,"33,782.8",193.0,436.5,452.4,"13,098.8","2,257.5",272.8,408.7,"1,022.9","2,877,512.5","1,001.8","12,096.5","4,106,796.8","1,163.9","348,451.7",310.2,"8,171.6",272.8,"2,710.9","2,257.5",436.5,528.4
,,,2001/11/23,273.1,311.5,"33,981.8",193.9,436.5,456.1,"13,122.4","2,260.4",273.1,408.0,"1,024.2","2,866,183.0","1,003.1","12,057.4","4,113,703.1","1,164.6","347,342.0",311.5,"8,177.9",273.1,"2,717.5","2,260.4",436.5,527.8
,,,2001/11/26,272.6,310.1,"33,877.4",193.0,436.5,454.0,"13,084.8","2,256.3",272.6,403.6,"1,022.4","2,821,408.5","1,001.3","12,038.0","4,104,672.3","1,164.0","344,089.2",310.1,"8,163.0",272.6,"2,698.1","2,256.3",436.5,526.6
,,,2001/11/27,273.3,310.0,"33,874.1",193.3,435.9,453.4,"13,110.2","2,262.1",273.3,403.4,"1,024.9","2,850,517.0","1,003.8","12,041.6","4,114,528.6","1,165.2","345,860.9",310.0,"8,183.9",273.3,"2,724.5","2,262.1",435.9,522.2
,,,2001/11/28,274.4,309.7,"33,804.7",192.7,435.0,452.2,"13,168.5","2,271.3",274.4,406.7,"1,029.1","2,853,759.0","1,007.9","12,095.5","4,133,285.7","1,172.3","349,077.8",309.7,"8,216.9",274.4,"2,707.7","2,271.3",435.0,527.6
,,,2001/11/29,274.8,310.0,"34,036.7",193.2,434.1,455.3,"13,179.4","2,274.6",274.8,410.8,"1,030.6","2,861,215.6","1,009.3","12,110.4","4,139,309.5","1,171.6","349,215.5",310.0,"8,228.8",274.8,"2,776.9","2,274.6",434.1,530.7
,,,2001/11/30,275.5,307.7,"33,919.6",193.2,433.0,453.7,"13,204.7","2,280.4",275.5,407.5,"1,033.2","2,883,107.5","1,011.9","12,091.7","4,150,958.5","1,174.6","350,697.7",307.7,"8,248.5",275.5,"2,832.1","2,280.4",433.0,529.7
,,,2001/12/3,276.4,310.3,"34,216.3",194.5,435.8,457.2,"13,248.2","2,287.4",276.4,409.6,"1,036.4","2,889,237.7","1,015.0","12,153.9","4,164,177.8","1,180.0","350,909.0",310.3,"8,278.7",276.4,"2,877.4","2,287.4",435.8,533.4
,,,2001/12/4,276.6,310.3,"34,338.5",194.5,434.8,457.1,"13,243.6","2,289.4",276.6,408.5,"1,037.3","2,896,000.5","1,016.0","12,178.7","4,167,530.0","1,179.3","352,415.8",310.3,"8,283.1",276.6,"2,928.2","2,289.4",434.8,536.8
,,,2001/12/5,275.0,309.6,"34,170.1",194.0,432.0,456.7,"13,169.8","2,276.2",275.0,400.7,"1,031.3","2,879,250.0","1,010.1","12,086.3","4,143,700.0","1,174.2","349,195.0",309.6,"8,237.9",275.0,"2,968.6","2,276.2",432.0,532.4
,,,2001/12/6,274.6,308.1,"34,193.8",192.6,432.6,454.7,"13,137.2","2,272.5",274.6,398.7,"1,029.6","2,855,318.0","1,008.4","12,047.2","4,136,779.2","1,172.3","349,872.5",308.1,"8,225.0",274.6,"2,980.2","2,272.5",432.6,529.3
,,,2001/12/7,274.1,307.7,"34,428.3",191.5,431.1,455.0,"13,104.7","2,268.8",274.1,398.8,"1,027.9","2,841,045.0","1,006.8","12,008.3","4,129,862.5","1,170.4","348,997.6",307.7,"8,244.9",274.1,"3,043.9","2,268.8",431.1,531.0
,,,2001/12/10,272.7,306.8,"34,403.0",190.1,430.6,454.3,"13,035.4","2,256.7",272.7,392.6,"1,022.6","2,791,935.0","1,001.4","11,955.7","4,106,925.5","1,162.4","349,714.4",306.8,"8,208.9",272.7,"2,997.8","2,256.7",430.6,529.7
,,,2001/12/11,272.2,306.3,"34,374.8",189.7,429.2,452.5,"13,011.2","2,252.9",272.2,389.3,"1,020.9","2,766,912.5",999.8,"11,919.6","4,100,147.9","1,162.2","347,966.8",306.3,"8,186.4",272.2,"3,011.9","2,252.9",429.2,529.1
,,,2001/12/12,273.5,305.5,"34,529.4",189.2,428.4,450.9,"13,070.6","2,263.7",273.5,391.1,"1,025.7","2,741,837.5","1,004.5","11,952.0","4,119,730.5","1,167.8","348,534.7",305.5,"8,225.5",273.5,"3,045.4","2,263.7",428.4,526.9
,,,2001/12/13,274.4,305.7,"34,672.3",189.7,430.0,450.6,"13,123.5","2,270.7",274.4,386.6,"1,028.9","2,773,677.0","1,007.6","11,983.6","4,131,983.1","1,244.2","349,686.3",305.7,"8,322.4",274.4,"3,161.9","2,270.7",430.0,528.2
,,,2001/12/14,277.1,306.9,"35,285.1",190.9,433.8,452.7,"13,258.2","2,293.1",277.1,401.0,"1,039.0","2,824,522.8","1,017.6","12,140.3","4,172,647.1","1,256.4","356,258.3",306.9,"8,404.3",277.1,"3,381.4","2,293.1",433.8,534.5
,,,2001/12/17,277.8,306.9,"35,445.1",190.5,433.8,453.1,"13,279.2","2,298.9",277.8,402.0,"1,041.7","2,831,661.3","1,020.2","12,179.3","4,184,026.0","1,259.6","359,311.3",306.9,"8,450.5",277.8,"3,284.4","2,298.9",433.8,536.3
,,,2001/12/18,278.9,309.3,"35,652.4",191.4,438.9,455.9,"13,331.8","2,308.0",278.9,403.1,"1,045.8","2,831,720.3","1,024.2","12,223.4","4,201,151.9","1,264.6","360,274.0",309.3,"8,448.5",278.9,"3,396.4","2,308.0",438.9,540.3
,,,2001/12/19,278.7,310.2,"35,695.1",192.2,438.8,457.0,"13,305.5","2,306.3",278.7,410.5,"1,045.1","2,812,970.8","1,023.5","12,210.4","4,198,139.4","1,272.0","360,085.3",310.2,"8,440.3",278.7,"3,492.9","2,306.3",438.8,542.3
,,,2001/12/20,276.1,307.7,"35,509.2",190.8,435.3,451.4,"13,192.1","2,285.2",276.1,409.6,"1,035.5","2,793,440.3","1,014.1","12,118.0","4,159,720.4","1,252.1","358,998.8",307.7,"8,365.8",276.1,"3,719.1","2,285.2",435.3,546.1
,,,2001/12/21,277.5,312.9,"35,954.3",192.9,439.9,458.4,"13,264.5","2,296.8",277.5,411.5,"1,040.7","2,819,400.0","1,019.3","12,210.0","4,182,618.8","1,259.9","363,289.1",312.9,"8,379.1",277.5,"3,432.5","2,296.8",439.9,548.1
,,,2001/12/24,277.5,316.0,"36,066.7",192.8,443.6,468.5,"13,292.3","2,296.8",277.5,407.9,"1,040.7","2,827,725.0","1,019.3","12,198.9","4,183,035.0","1,275.8","363,039.4",316.0,"8,379.1",277.5,"3,325.8","2,296.8",443.6,545.6
,,,2001/12/25,277.5,316.0,"36,066.7",192.8,443.6,468.5,"13,292.3","2,296.8",277.5,407.9,"1,040.7","2,827,725.0","1,019.3","12,198.9","4,183,035.0","1,275.8","363,039.4",316.0,"8,379.1",277.5,"3,325.8","2,296.8",443.6,545.6
,,,2001/12/26,277.5,315.7,"36,234.6",191.7,443.7,468.6,"13,325.6","2,296.8",277.5,404.9,"1,040.8","2,827,031.3","1,019.2","12,223.9","4,183,590.0","1,269.6","365,689.5",315.7,"8,379.1",277.5,"3,309.2","2,296.8",443.7,546.0
,,,2001/12/27,277.7,313.2,"36,470.3",191.1,443.6,464.9,"13,374.0","2,298.4",277.7,400.3,"1,041.5","2,891,550.7","1,020.0","12,291.0","4,187,159.9","1,271.9","369,104.9",313.2,"8,385.2",277.7,"3,281.0","2,298.4",443.6,546.9
,,,2001/12/28,276.5,313.6,"36,276.8",190.9,441.5,464.2,"13,338.4","2,288.5",276.5,399.5,"1,037.0","2,896,337.5","1,015.6","12,213.0","4,170,311.3","1,266.4","365,781.8",313.6,"8,431.9",276.5,"3,311.1","2,288.5",441.5,542.6
,,,2001/12/31,276.5,310.5,"36,238.1",190.0,441.4,459.1,"13,332.8","2,288.5",276.5,402.3,"1,037.0","2,875,600.0","1,015.6","12,229.6","4,170,449.5","1,265.0","363,182.8",310.5,"8,431.9",276.5,"3,316.6","2,288.5",441.4,540.1
,,,2002/1/1,276.5,310.5,"36,238.1",190.0,441.4,459.1,"13,332.8","2,288.5",276.5,402.3,"1,037.0","2,875,600.0","1,015.6","12,229.6","4,170,449.5","1,265.0","363,182.8",310.5,"8,431.9",276.5,"3,316.6","2,288.5",441.4,540.1
,,,2002/1/2,278.4,307.8,"36,775.6",192.5,444.5,456.6,"13,422.0","2,303.8",278.4,402.4,"1,043.9","2,899,013.7","1,022.4","12,300.3","4,198,629.2","1,277.6","367,087.7",307.8,"8,488.3",278.4,"3,418.1","2,303.8",444.5,542.1
,,,2002/1/3,278.8,309.6,"36,716.5",193.4,445.1,459.3,"13,446.5","2,307.5",278.8,396.5,"1,045.6","2,892,548.0","1,024.0","12,281.1","4,206,113.3","1,275.5","366,008.3",309.6,"8,541.3",278.8,"3,457.1","2,307.5",445.1,542.1
,,,2002/1/4,277.8,310.4,"36,408.9",192.7,443.7,458.5,"13,401.4","2,298.9",277.8,392.7,"1,041.7","2,892,766.3","1,020.2","12,200.2","4,190,692.0","1,270.7","363,491.4",310.4,"8,481.1",277.8,"3,356.6","2,298.9",443.7,535.8
,,,2002/1/7,278.6,312.2,"36,594.1",193.7,444.8,460.0,"13,436.9","2,305.9",278.6,389.3,"1,044.9","2,890,473.5","1,023.3","12,227.8","4,203,514.6","1,274.6","362,750.9",312.2,"8,507.0",278.6,"3,272.2","2,305.9",444.8,537.1
,,,2002/1/8,278.6,312.7,"36,925.6",193.2,445.0,461.3,"13,442.4","2,305.9",278.6,388.1,"1,044.9","2,904,403.5","1,023.3","12,272.3","4,204,907.6","1,274.6","364,840.4",312.7,"8,531.4",278.6,"3,221.5","2,305.9",445.0,533.1
,,,2002/1/9,281.1,316.2,"37,259.8",195.2,448.8,467.1,"13,568.7","2,326.6",281.1,395.2,"1,054.2","2,929,060.5","1,032.5","12,382.5","4,244,045.6","1,291.7","368,240.8",316.2,"8,587.6",281.1,"3,196.1","2,326.6",448.8,537.5
,,,2002/1/10,286.9,321.1,"38,043.5",198.5,459.1,476.3,"13,872.1","2,374.1",286.9,396.6,"1,075.8","2,991,844.0","1,053.6","12,647.2","4,330,859.1","1,316.6","376,390.0",321.1,"8,760.7",286.9,"3,313.1","2,374.1",459.1,548.5
,,,2002/1/11,285.8,320.8,"37,721.9",198.0,456.2,474.6,"13,827.4","2,365.1",285.8,393.5,"1,071.7","2,980,658.3","1,049.6","12,550.1","4,314,110.6","1,311.6","375,947.0",320.8,"8,708.2",285.8,"3,276.1","2,365.1",456.2,548.5
,,,2002/1/14,286.4,320.1,"37,692.2",197.6,457.4,473.9,"13,833.6","2,370.0",286.4,390.6,"1,073.9","2,979,470.2","1,051.8","12,570.8","4,324,455.5","1,326.5","375,476.3",320.1,"8,726.5",286.4,"3,280.9","2,370.0",457.4,552.4
,,,2002/1/15,284.2,318.9,"37,311.2",196.8,452.3,471.7,"13,715.5","2,352.3",284.2,389.4,"1,065.8","2,952,127.0","1,043.9","12,453.6","4,291,987.7","1,310.2","374,362.4",318.9,"8,680.9",284.2,"3,330.8","2,352.3",452.3,548.8
,,,2002/1/16,284.6,322.1,"37,534.5",197.9,453.0,473.6,"13,731.9","2,355.6",284.6,391.5,"1,067.3","2,955,711.8","1,045.4","12,488.2","4,298,596.2","1,312.7","374,533.4",322.1,"8,686.0",284.6,"3,331.2","2,355.6",453.0,552.5
,,,2002/1/17,285.0,323.6,"37,642.8",198.4,459.3,475.4,"13,757.0","2,358.9",285.0,388.3,"1,068.8","2,962,717.5","1,046.8","12,505.8","4,305,210.0","1,318.8","375,530.2",323.6,"8,716.7",285.0,"3,266.1","2,358.9",459.3,555.0
,,,2002/1/18,283.2,320.5,"37,601.9",197.2,457.2,471.4,"13,655.9","2,344.0",283.2,382.6,"1,062.1","2,944,005.1","1,040.2","12,455.1","4,278,018.5","1,310.5","373,965.5",320.5,"8,667.3",283.2,"3,243.9","2,344.0",457.2,550.2
,,,2002/1/21,282.3,319.6,"37,435.8",196.6,456.1,469.2,"13,612.5","2,336.5",282.3,374.5,"1,058.7","2,931,683.5","1,036.9","12,412.7","4,265,832.4","1,307.8","372,706.3",319.6,"8,637.2",282.3,"3,250.3","2,336.5",456.1,546.3
,,,2002/1/22,282.1,319.6,"37,846.9",197.5,453.5,469.4,"13,620.2","2,334.4",282.1,378.7,"1,057.8","2,932,048.7","1,036.0","12,463.8","4,261,490.5","1,306.6","375,535.2",319.6,"8,629.3",282.1,"3,287.3","2,334.4",453.5,543.6
,,,2002/1/23,280.8,317.5,"37,640.2",196.9,451.1,467.4,"13,537.8","2,323.6",280.8,383.2,"1,052.9","2,919,800.0","1,031.2","12,400.7","4,241,851.8","1,299.2","373,678.3",317.5,"8,585.3",280.8,"3,190.7","2,323.6",451.1,540.1
,,,2002/1/24,279.2,317.9,"37,516.1",196.3,447.0,467.7,"13,485.4","2,310.9",279.2,376.5,"1,047.1","2,921,548.3","1,025.5","12,329.5","4,219,409.3","1,292.0","371,461.6",317.9,"8,548.4",279.2,"3,158.3","2,310.9",447.0,538.2
,,,2002/1/25,279.0,322.7,"37,490.6",197.9,448.5,474.8,"13,484.1","2,309.1",279.0,372.6,"1,046.3","2,911,365.0","1,024.8","12,295.5","4,218,340.5","1,291.1","370,400.4",322.7,"8,559.7",279.0,"3,173.6","2,309.1",448.5,539.9
,,,2002/1/28,279.1,324.0,"37,192.8",198.1,449.9,477.0,"13,486.1","2,310.0",279.1,371.2,"1,046.7","2,898,452.0","1,025.1","12,299.9","4,219,850.2","1,292.9","368,802.5",324.0,"8,560.4",279.1,"3,209.7","2,310.0",449.9,541.6
,,,2002/1/29,277.9,322.5,"37,105.2",197.0,441.4,474.5,"13,444.8","2,300.1",277.9,366.7,"1,042.2","2,860,979.5","1,020.7","12,244.3","4,201,707.6","1,287.4","365,063.2",322.5,"8,523.2",277.9,"3,167.2","2,300.1",441.4,540.5
,,,2002/1/30,281.5,326.6,"37,438.1",199.2,448.0,481.0,"13,647.1","2,329.8",281.5,373.3,"1,055.7","2,906,487.5","1,034.0","12,374.7","4,257,406.0","1,304.1","369,032.4",326.6,"8,644.9",281.5,"3,224.6","2,329.8",448.0,556.1
,,,2002/1/31,282.3,327.9,"37,764.7",199.8,448.9,483.3,"13,694.4","2,336.5",282.3,369.4,"1,058.7","2,911,922.5","1,036.9","12,433.9","4,268,655.4","1,307.8","371,054.8",327.9,"8,675.8",282.3,"3,223.6","2,336.5",448.9,557.1
,,,2002/2/1,283.9,329.7,"38,008.5",200.8,451.6,487.8,"13,772.0","2,349.7",283.9,370.9,"1,064.7","2,931,266.5","1,042.7","12,512.9","4,293,986.0","1,315.2","374,137.5",329.7,"8,727.1",283.9,"3,304.6","2,349.7",451.6,557.3
,,,2002/2/4,287.4,331.8,"38,217.0",202.9,458.0,490.9,"13,964.8","2,378.7",287.4,377.5,"1,077.8","2,964,530.0","1,055.7","12,645.6","4,348,360.5","1,331.4","378,577.5",331.8,"8,834.7",287.4,"3,342.3","2,378.7",458.0,563.6
,,,2002/2/5,292.0,336.2,"39,074.6",205.9,466.4,494.9,"14,200.5","2,416.3",292.0,381.0,"1,094.9","3,008,690.2","1,072.4","12,842.9","4,415,451.1","1,352.5","384,366.7",336.2,"8,978.1",292.0,"3,389.0","2,416.3",466.4,573.2
,,,2002/2/6,299.5,344.7,"40,005.7",211.8,480.2,507.6,"14,573.7","2,478.9",299.5,397.7,"1,123.2","3,092,337.5","1,100.1","13,166.0","4,529,638.0","1,385.9","394,965.6",344.7,"9,210.3",299.5,"3,436.8","2,478.9",480.2,589.1
,,,2002/2/7,299.5,344.5,"40,014.7",212.2,480.3,507.2,"14,576.7","2,478.8",299.5,402.2,"1,123.2","3,075,865.0","1,100.1","13,130.1","4,530,536.5","1,381.4","394,726.0",344.5,"9,213.5",299.5,"3,430.8","2,478.8",480.3,590.6
,,,2002/2/8,304.3,348.9,"41,028.7",214.8,486.0,514.2,"14,804.2","2,518.6",304.3,423.7,"1,141.2","3,119,073.0","1,117.7","13,380.1","4,603,143.2","1,403.6","401,751.8",348.9,"9,381.6",304.3,"3,485.8","2,518.6",486.0,595.7
,,,2002/2/11,297.8,339.2,"39,791.3",209.5,473.5,501.4,"14,500.4","2,464.4",297.8,410.2,"1,116.6","3,040,027.5","1,093.7","13,062.3","4,504,064.3","1,379.3","394,518.8",339.2,"9,185.3",297.8,"3,449.4","2,464.4",473.5,581.3
,,,2002/2/12,298.9,341.1,"39,716.3",208.9,475.3,503.8,"14,538.5","2,473.9",298.9,409.2,"1,120.9","3,041,306.5","1,097.9","13,100.8","4,521,458.8","1,378.7","396,042.4",341.1,"9,229.2",298.9,"3,420.9","2,473.9",475.3,587.1
,,,2002/2/13,297.4,340.9,"39,576.5",207.7,473.1,505.2,"14,468.5","2,461.5",297.4,400.3,"1,115.3","3,029,761.5","1,092.4","13,023.1","4,498,768.3","1,377.7","394,054.9",340.9,"9,182.9",297.4,"3,426.1","2,461.5",473.1,584.5
,,,2002/2/14,299.0,343.6,"39,560.7",209.3,474.9,509.4,"14,549.3","2,474.8",299.0,404.9,"1,121.3","3,058,770.0","1,098.3","13,039.4","4,522,973.0","1,385.1","393,528.8",343.6,"9,232.3",299.0,"3,464.5","2,474.8",474.9,580.1
,,,2002/2/15,299.9,343.4,"39,778.1",209.3,477.1,508.9,"14,590.7","2,481.8",299.9,405.9,"1,124.5","3,072,561.5","1,101.4","13,070.5","4,535,828.7","1,389.1","394,407.5",343.4,"9,258.6",299.9,"3,430.1","2,481.8",477.1,580.2
,,,2002/2/18,297.4,341.7,"39,422.6",208.1,473.1,505.8,"14,463.1","2,461.1",297.4,402.5,"1,115.1","3,043,375.8","1,092.2","12,973.4","4,498,308.6","1,376.0","391,505.7",341.7,"9,186.6",297.4,"3,432.3","2,461.1",473.1,574.2
,,,2002/2/19,296.5,339.2,"39,606.5",207.5,471.0,501.6,"14,415.8","2,454.1",296.5,408.9,"1,111.9","3,019,852.5","1,089.1","12,965.9","4,485,452.0","1,373.5","391,721.0",339.2,"9,166.3",296.5,"3,413.9","2,454.1",471.0,573.7
,,,2002/2/20,291.3,334.1,"38,991.9",204.0,463.2,494.7,"14,154.3","2,411.0",291.3,399.2,"1,092.4","2,967,471.1","1,069.9","12,753.1","4,408,531.2","1,343.6","384,501.2",334.1,"9,001.9",291.3,"3,317.9","2,411.0",463.2,563.7
,,,2002/2/21,292.2,335.5,"39,265.0",205.1,464.8,496.1,"14,210.2","2,418.0",292.2,403.8,"1,095.7","2,981,389.8","1,073.1","12,804.9","4,420,666.3","1,347.5","385,272.7",335.5,"9,035.6",292.2,"3,340.7","2,418.0",464.8,567.0
,,,2002/2/22,292.8,333.7,"39,133.4",204.7,466.2,493.9,"14,268.6","2,423.0",292.8,406.3,"1,097.9","2,990,441.3","1,075.3","12,840.0","4,431,064.0","1,350.3","387,000.9",333.7,"9,062.8",292.8,"3,347.6","2,423.0",466.2,570.2
,,,2002/2/25,292.0,335.0,"39,077.5",204.5,466.9,494.9,"14,238.4","2,416.3",292.0,405.2,"1,094.9","2,971,320.6","1,072.3","12,793.2","4,418,954.5","1,352.5","386,541.7",335.0,"9,038.5",292.0,"3,347.9","2,416.3",466.9,569.0
,,,2002/2/26,294.2,338.6,"39,521.4",206.3,473.2,499.6,"14,327.5","2,435.0",294.2,414.7,"1,103.3","2,993,484.5","1,080.6","12,894.8","4,452,127.9","1,362.9","389,682.5",338.6,"9,103.2",294.2,"3,351.7","2,435.0",473.2,572.3
,,,2002/2/27,297.4,344.2,"40,015.2",209.9,478.6,508.2,"14,486.4","2,461.5",297.4,418.7,"1,115.3","3,028,274.5","1,092.4","13,026.1","4,501,891.0","1,376.2","394,798.4",344.2,"9,208.2",297.4,"3,392.2","2,461.5",478.6,577.1
,,,2002/2/28,296.9,343.2,"39,725.9",209.9,476.3,506.0,"14,465.5","2,456.9",296.9,414.1,"1,113.3","3,013,026.0","1,090.4","12,972.3","4,494,603.6","1,375.2","392,999.5",343.2,"9,207.1",296.9,"3,392.6","2,456.9",476.3,575.1
,,,2002/3/1,295.4,341.2,"39,350.2",208.3,471.1,503.8,"14,388.9","2,444.9",295.4,410.8,"1,107.9","2,983,539.0","1,085.0","12,900.1","4,472,649.9","1,368.4","391,094.7",341.2,"9,165.5",295.4,"3,344.7","2,444.9",471.1,570.6
,,,2002/3/4,297.4,342.1,"39,268.7",209.2,472.3,505.5,"14,474.5","2,461.5",297.4,410.0,"1,115.4","2,997,196.2","1,092.4","12,963.7","4,503,824.1","1,377.7","392,092.0",342.1,"9,227.5",297.4,"3,255.0","2,461.5",472.3,571.4
,,,2002/3/5,297.8,342.6,"39,354.2",209.6,473.7,505.9,"14,493.9","2,464.7",297.8,412.3,"1,116.9","2,973,531.1","1,093.8","12,981.1","4,510,624.7","1,380.3","392,023.6",342.6,"9,238.3",297.8,"3,274.3","2,464.7",473.7,572.5
,,,2002/3/6,292.7,334.5,"38,329.1",205.8,463.9,493.9,"14,242.8","2,422.6",292.7,401.6,"1,097.7","2,913,828.0","1,075.1","12,735.4","4,434,111.6","1,357.8","385,324.8",334.5,"9,090.1",292.7,"3,229.2","2,422.6",463.9,561.9
,,,2002/3/7,291.0,330.4,"37,074.9",204.2,459.2,485.8,"14,174.6","2,408.6",291.0,399.8,"1,091.3","2,893,267.5","1,068.9","12,609.0","4,408,941.0","1,348.1","382,504.9",330.4,"9,042.0",291.0,"3,305.8","2,408.6",459.2,553.0
,,,2002/3/8,289.2,330.0,"37,038.7",203.3,458.3,485.5,"14,096.1","2,393.3",289.2,395.3,"1,084.4","2,895,836.3","1,062.1","12,534.7","4,380,331.9","1,339.5","380,073.1",330.0,"8,983.9",289.2,"3,377.1","2,393.3",458.3,553.7
,,,2002/3/11,291.2,332.3,"37,256.1",204.8,461.2,488.6,"14,184.4","2,410.2",291.2,398.1,"1,092.1","2,895,983.5","1,069.6","12,606.0","4,410,951.3","1,349.7","383,583.1",332.3,"9,055.4",291.2,"3,321.1","2,410.2",461.2,558.9
,,,2002/3/12,293.6,336.2,"37,803.9",208.1,465.7,493.4,"14,307.1","2,430.0",293.6,400.5,"1,101.1","2,927,190.5","1,078.4","12,683.5","4,449,212.2","1,360.1","387,111.4",336.2,"9,128.6",293.6,"3,381.4","2,430.0",465.7,564.6
,,,2002/3/13,293.2,334.7,"37,961.5",207.5,466.2,491.4,"14,273.5","2,426.4",293.2,399.4,"1,099.4","2,924,170.3","1,076.7","12,696.3","4,442,979.9","1,358.0","387,060.4",334.7,"9,114.0",293.2,"3,395.0","2,426.4",466.2,563.4
,,,2002/3/14,291.2,330.0,"37,506.6",204.9,464.0,482.6,"14,187.3","2,410.4",291.2,395.5,"1,092.1","2,904,719.5","1,069.6","12,582.8","4,413,863.3","1,349.0","385,024.6",330.0,"9,063.3",291.2,"3,385.9","2,410.4",464.0,556.8
,,,2002/3/15,290.3,328.5,"37,464.6",203.7,460.9,480.7,"14,131.8","2,403.0",290.3,392.2,"1,088.7","2,901,546.6","1,066.3","12,558.4","4,400,219.3","1,344.8","384,023.1",328.5,"9,029.0",290.3,"3,431.0","2,403.0",460.9,552.7
,,,2002/3/18,292.1,331.4,"38,362.2",205.0,463.3,485.0,"14,219.9","2,417.4",292.1,396.0,"1,095.3","2,911,590.5","1,072.7","12,663.3","4,427,767.1","1,343.4","387,068.2",331.4,"9,100.3",292.1,"3,473.9","2,417.4",463.3,557.0
,,,2002/3/19,293.1,332.0,"38,621.8",205.8,463.2,486.6,"14,276.9","2,426.1",293.1,400.2,"1,099.2","2,920,740.0","1,076.6","12,732.3","4,444,126.5","1,357.8","389,002.1",332.0,"9,137.1",293.1,"3,433.7","2,426.1",463.2,559.1
,,,2002/3/20,291.9,330.0,"38,381.2",204.7,460.9,483.3,"14,216.0","2,415.8",291.9,394.4,"1,094.5","2,886,978.8","1,072.0","12,651.7","4,426,778.6","1,352.0","386,949.1",330.0,"9,099.1",291.9,"3,410.3","2,415.8",460.9,549.3
,,,2002/3/21,292.8,331.9,"38,659.1",205.2,462.7,485.5,"14,265.7","2,423.2",292.8,393.0,"1,097.9","2,889,442.5","1,075.3","12,679.0","4,442,334.9","1,356.2","388,420.6",331.9,"9,126.5",292.8,"3,372.8","2,423.2",462.7,549.4
,,,2002/3/22,294.3,334.7,"39,102.9",206.3,463.9,488.8,"14,344.7","2,435.5",294.3,395.5,"1,103.5","2,891,006.3","1,080.8","12,767.5","4,463,772.5","1,363.1","390,896.4",334.7,"9,175.4",294.3,"3,376.5","2,435.5",463.9,552.5
,,,2002/3/25,297.7,339.5,"39,689.4",208.8,471.9,495.8,"14,512.9","2,464.0",297.7,400.6,"1,116.5","2,889,178.0","1,093.5","12,920.2","4,518,936.4","1,379.1","396,417.2",339.5,"9,275.5",297.7,"3,435.8","2,464.0",471.9,561.4
,,,2002/3/26,296.1,337.7,"39,317.6",207.5,471.3,494.6,"14,428.9","2,450.9",296.1,398.3,"1,110.5","2,835,156.1","1,087.6","12,830.0","4,495,980.2","1,371.7","393,605.5",337.7,"9,225.7",296.1,"3,414.0","2,450.9",471.3,561.3
,,,2002/3/27,299.0,342.6,"39,671.3",210.2,476.1,501.9,"14,585.2","2,474.9",299.0,399.6,"1,121.3","2,888,340.0","1,098.2","12,955.7","4,540,165.5","1,385.1","396,758.0",342.6,"9,304.9",299.0,"3,425.0","2,474.9",476.1,567.0
,,,2002/3/28,301.4,345.5,"39,946.0",211.7,480.9,506.9,"14,702.3","2,494.8",301.4,403.3,"1,130.3","2,961,254.0","1,107.0","13,116.9","4,578,264.5","1,396.2","399,942.6",345.5,"9,393.1",301.4,"3,425.4","2,494.8",480.9,564.7
